"","Dim.1","Dim.2","nome","partido","uf.x","id_dep","condicao","matricula","idParlamentar","nome.y","nomeParlamentar","urlFoto","sexo","uf.y","partido.y","gabinete","fone","email","none","destaque","destaque_ministros","destaque_conselho_etica","destaque_bancada_bala","destaque_cabeca","destaque_bancada_humanista","destaque_bancada_evangelica","destaque_bancada_ruralista","destaque_bancada_sindical","destaque_cassacao","destaque_pb","destaque_partido","destaque_cassacao_partido","destaque_conselho_etica_partido","destaque_cassacao_pt","destaque_cunha"
"118",0.735053261228197,0.196332838215793,"Daniel Coelho","psdb","PE",178916,"Titular",144,5830748,"DANIEL PIRES COELHO","DANIEL COELHO","http://www.camara.gov.br/internet/deputado/bandep/178916.jpg","masculino","PE","PSDB",813,"3215-5813","dep.danielcoelho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram","não participam","outros partidos",FALSE
"119",-0.236266424602518,-0.315410045408904,"Daniel Vilela","pmdb","GO",144523,"Titular",420,5830692,"DANIEL ELIAS CARVALHO VILELA","DANIEL VILELA","http://www.camara.gov.br/internet/deputado/bandep/144523.jpg","masculino","GO","PMDB",471,"3215-5471","dep.danielvilela@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram","não participam","outros partidos",FALSE
"120",0.137983631627607,-0.152863249734642,"Danilo Forte","psb","CE",62881,"Titular",95,5830390,"FRANCISCO DANILO BASTOS FORTE","DANILO FORTE","http://www.camara.gov.br/internet/deputado/bandep/62881.jpg","masculino","CE","PSB",384,"3215-5384","dep.daniloforte@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"121",-0.0445154008320133,-0.227053432253194,"Danrlei de Deus Hinterholz","psd","RS",160552,"Titular",495,5830726,"DANRLEI DE DEUS HINTERHOLZ","DANRLEI DE DEUS HINTERHOLZ","http://www.camara.gov.br/internet/deputado/bandep/160552.jpg","masculino","RS","PSD",566,"3215-5566","dep.danrleidedeushinterholz@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"122",-0.122106975159653,-0.0850936162837576,"Darcísio Perondi","pmdb","RS",73891,"Titular",491,5830385,"DARCÍSIO PAULO PERONDI","DARCÍSIO PERONDI","http://www.camara.gov.br/internet/deputado/bandep/73891.jpg","masculino","RS","PMDB",518,"3215-5518","dep.darcisioperondi@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram","não participam","outros partidos",FALSE
"123",-0.603794995617902,0.529320315789318,"Davidson Magalhães","pcdob","BA",101309,"Suplente",525,5830808,"DAVIDSON DE MAGALHÃES SANTOS","DAVIDSON MAGALHÃES","http://www.camara.gov.br/internet/deputado/bandep/101309.jpg","masculino","BA","PCdoB",826,"3215-5826","dep.davidsonmagalhaes@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"124",-0.513142951582536,0.264720893675944,"Décio Lima","pt","SC",141413,"Titular",475,5830313,"DÉCIO NERY DE LIMA","DÉCIO LIMA","http://www.camara.gov.br/internet/deputado/bandep/141413.jpg","masculino","SC","PT",218,"3215-5218","dep.deciolima@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Demais estados","pt","pt","não participam","assinaram",FALSE
"125",-0.115818775663638,-0.20964536818529,"Delegado Éder Mauro","psd","PA",178908,"Titular",22,5830498,"EDER MAURO CARDOSO BARRA","DELEGADO ÉDER MAURO","http://www.camara.gov.br/internet/deputado/bandep/178908.jpg","masculino","PA","PSD",586,"32155586","dep.delegadoedermauro@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"126",-0.285721856370568,-0.232016585941198,"Delegado Edson Moreira","ptn","MG",178893,"Titular",229,5830363,"EDSON MOREIRA DA SILVA","DELEGADO EDSON MOREIRA","http://www.camara.gov.br/internet/deputado/bandep/178893.jpg","masculino","MG","PTN",933,"3215-5933","dep.delegadoedsonmoreira@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"127",0.641090384916029,0.00297286742902418,"Delegado Waldir","psdb","GO",164359,"Titular",421,5830350,"WALDIR SOARES DE OLIVEIRA","DELEGADO WALDIR","http://www.camara.gov.br/internet/deputado/bandep/164359.jpg","masculino","GO","PSDB",645,"3215-5645","dep.delegadowaldir@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Demais estados","psdb","não assinaram","não participam","outros partidos",FALSE
"128",0.202245640706426,0.178190701229763,"Deley","ptb","RJ",74172,"Titular",298,5830564,"WANDERLEY ALVES DE OLIVEIRA","DELEY","http://www.camara.gov.br/internet/deputado/bandep/74172.jpg","masculino","RJ","PTB",742,"3215-5742","dep.deley@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"129",-0.11553439747808,-0.214788588335362,"Diego Andrade","psd","MG",160588,"Titular",228,5830547,"DIEGO LEONARDO DE ANDRADE CARVALHO","DIEGO ANDRADE","http://www.camara.gov.br/internet/deputado/bandep/160588.jpg","masculino","MG","PSD",307,"3215-5307","dep.diegoandrade@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"130",-0.199248038087407,-0.167160725966455,"Diego Garcia","phs","PR",178929,"Titular",447,5830672,"DIEGO ALEXSANDER GONCALO PAULA GARCIA","DIEGO GARCIA","http://www.camara.gov.br/internet/deputado/bandep/178929.jpg","masculino","PR","PHS",745,"3215-5745","dep.diegogarcia@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"131",-0.0724684459847448,-0.385296566020879,"Dilceu Sperafico","pp","PR",73768,"Titular",444,5830651,"DILCEU JOÃO SPERAFICO","DILCEU SPERAFICO","http://www.camara.gov.br/internet/deputado/bandep/73768.jpg","masculino","PR","PP",746,"3215-5746","dep.dilceusperafico@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"132",0.39741010899362,-0.145788546106556,"Dimas Fabiano","pp","MG",160599,"Titular",231,5830297,"DIMAS FABIANO TOLEDO JÚNIOR","DIMAS FABIANO","http://www.camara.gov.br/internet/deputado/bandep/160599.jpg","masculino","MG","PP",325,"3215-5325","dep.dimasfabiano@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"133",-0.252585768707985,-0.150137593561635,"Domingos Neto","pmb","CE",143632,"Titular",97,5830652,"DOMINGOS GOMES DE AGUIAR NETO","DOMINGOS NETO","http://www.camara.gov.br/internet/deputado/bandep/143632.jpg","masculino","CE","PMB",546,"3215-5546","dep.domingosneto@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"134",0.625294153769119,0.0193590621440852,"Domingos Sávio","psdb","MG",160758,"Titular",233,5830599,"DOMINGOS SÁVIO CAMPOS RESENDE","DOMINGOS SÁVIO","http://www.camara.gov.br/internet/deputado/bandep/160758.jpg","masculino","MG","PSDB",345,"3215-5345","dep.domingossavio@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","psdb","não assinaram","não participam","outros partidos",FALSE
"135",-0.157982724985974,-0.297511659506484,"Dr. João","pr","RJ",178940,"Titular",299,5830429,"JOAO FERREIRA NETO","DR. JOÃO","http://www.camara.gov.br/internet/deputado/bandep/178940.jpg","masculino","RJ","PR",911,"3215-5911","dep.dr.joao@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"136",-0.319116268265003,0.0869825186662563,"Dr. Jorge Silva","pros","ES",160643,"Titular",278,5830309,"JORGE SILVA","DR. JORGE SILVA","http://www.camara.gov.br/internet/deputado/bandep/160643.jpg","masculino","ES","PROS",227,"3215-5227","dep.dr.jorgesilva@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"137",0.196927607679908,0.164888710038304,"Dr. Sinval Malheiros","pv","SP",178830,"Titular",351,5830623,"SINVAL MALHEIROS PINTO JÚNIOR","DR. SINVAL MALHEIROS","http://www.camara.gov.br/internet/deputado/bandep/178830.jpg","masculino","SP","PMB",520,"3215-5520","dep.dr.sinvalmalheiros@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"138",-0.136552256869006,-0.263417212806434,"Dulce Miranda","pmdb","TO",178994,"Titular",61,5830311,"DULCE FERREIRA PAGANI MIRANDA","DULCE MIRANDA","http://www.camara.gov.br/internet/deputado/bandep/178994.jpg","feminino","TO","PMDB",530,"3215-5530","dep.dulcemiranda@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram","não participam","outros partidos",FALSE
"139",-0.0795933681907056,-0.0329643222389566,"Edinho Araújo","pmdb","SP",73447,"Titular",344,5830510,"EDSON EDINHO COELHO ARAÚJO","EDINHO ARAÚJO","http://www.camara.gov.br/internet/deputado/bandep/73447.jpg","masculino","SP","PMDB",418,"3215-5418","dep.edinhoaraujo@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram","não participam","outros partidos",FALSE
"140",-0.167647666603516,-0.352315832459776,"Edinho Bez","pmdb","SC",73793,"Suplente",532,5830818,"EDSON BEZ DE OLIVEIRA","EDINHO BEZ","http://www.camara.gov.br/internet/deputado/bandep/73793.jpg","masculino","SC","PMDB",703,"3215-5703","dep.edinhobez@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram","não participam","outros partidos",FALSE
"141",-0.244115245345973,-0.386430953579129,"Edio Lopes","pmdb","RR",141417,"Titular",2,5830686,"ÉDIO VIEIRA LOPES","EDIO LOPES","http://www.camara.gov.br/internet/deputado/bandep/141417.jpg","masculino","RR","PMDB",408,"3215-5408","dep.ediolopes@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram","não participam","outros partidos",FALSE
"142",0.0572755792036995,-0.119713855678102,"Edmar Arruda","psc","PR",160578,"Titular",446,5830508,"EDMAR DE SOUZA ARRUDA","EDMAR ARRUDA","http://www.camara.gov.br/internet/deputado/bandep/160578.jpg","masculino","PR","PSC",962,"3215-5962","dep.edmararruda@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"143",0.0958952590861585,0.990226617457193,"Edmilson Rodrigues","psol","PA",134812,"Titular",27,5830604,"EDMILSON BRITO RODRIGUES","EDMILSON RODRIGUES","http://www.camara.gov.br/internet/deputado/bandep/134812.jpg","masculino","PA","PSOL",301,"3215-5301","dep.edmilsonrodrigues@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Demais estados","psol","psol","não participam","outros partidos",FALSE
"144",0.664422258341855,0.15285252244864,"Eduardo Barbosa","psdb","MG",74655,"Titular",230,5830588,"EDUARDO LUIZ BARROS BARBOSA","EDUARDO BARBOSA","http://www.camara.gov.br/internet/deputado/bandep/74655.jpg","masculino","MG","PSDB",540,"3215-1540","dep.eduardobarbosa@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram","não participam","outros partidos",FALSE
"145",0.749338995367716,0.038630378200503,"Eduardo Bolsonaro","psc","SP",92346,"Titular",352,5830315,"EDUARDO NANTES BOLSONARO","EDUARDO BOLSONARO","http://www.camara.gov.br/internet/deputado/bandep/92346.jpg","masculino","SP","PSC",481,"3215-5481","dep.eduardobolsonaro@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"146",0.727392092121793,0.058522576249966,"Eduardo Cury","psdb","SP",178977,"Titular",353,5830529,"EDUARDO PEDROSA CURY","EDUARDO CURY","http://www.camara.gov.br/internet/deputado/bandep/178977.jpg","masculino","SP","PSDB",368,"3215-5368","dep.eduardocury@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram","não participam","outros partidos",FALSE
"147",-0.0863939616263299,-0.185784934239691,"Eduardo da Fonte","pp","PE",141421,"Titular",156,5830517,"EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA","EDUARDO DA FONTE","http://www.camara.gov.br/internet/deputado/bandep/141421.jpg","masculino","PE","PP",628,"3215-5628","dep.eduardodafonte@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"148",0.537369332126597,-0.0196290095900794,"Efraim Filho","dem","PB",141422,"Titular",128,5830519,"EFRAIM DE ARAÚJO MORAIS FILHO","EFRAIM FILHO","http://www.camara.gov.br/internet/deputado/bandep/141422.jpg","masculino","PB","DEM",744,"3215-5744","dep.efraimfilho@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"PB","outros","não assinaram","não participam","outros partidos",FALSE
"149",-0.236013691746553,-0.0864684162314024,"Elcione Barbalho","pmdb","PA",74075,"Titular",21,5830325,"ELCIONE THEREZINHA ZAHLUTH BARBALHO","ELCIONE BARBALHO","http://www.camara.gov.br/internet/deputado/bandep/74075.jpg","feminino","PA","PMDB",919,"3215-5919","dep.elcionebarbalho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram","não participam","outros partidos",FALSE
"150",0.32329959596086,-0.116390314858147,"Eli Corrêa Filho","dem","SP",160532,"Titular",345,5830750,"ADRIANO ELI CORRÊA","ELI CORRÊA FILHO","http://www.camara.gov.br/internet/deputado/bandep/160532.jpg","masculino","SP","DEM",850,"3215-5850","dep.elicorreafilho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"151",0.22028412899302,-0.174701975033452,"Elizeu Dionizio","psdb","MS",181316,"Suplente",538,5830829,"ELIZEU DIONIZIO SOUZA  DA SILVA","ELIZEU DIONIZIO","http://www.camara.gov.br/internet/deputado/bandep/181316.jpg","masculino","MS","PSDB",531,"3215-5531","dep.elizeudionizio@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","psdb","não assinaram","não participam","outros partidos",FALSE
"152",0.425084142135978,0.484579304866261,"Eliziane Gama","rede","MA",178883,"Titular",73,5830448,"ELIZIANE PEREIRA GAMA FERREIRA","ELIZIANE GAMA","http://www.camara.gov.br/internet/deputado/bandep/178883.jpg","feminino","MA","REDE",205,"3215-5205","dep.elizianegama@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"153",0.552643951086238,-0.0426020272902648,"Elmar Nascimento","dem","BA",178854,"Titular",198,5830666,"ELMAR JOSE VIEIRA NASCIMENTO","ELMAR NASCIMENTO","http://www.camara.gov.br/internet/deputado/bandep/178854.jpg","masculino","BA","DEM",935,"3215-5935","dep.elmarnascimento@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"154",-0.680495496443257,0.225826130417677,"Enio Verri","pt","PR",132504,"Titular",449,5830348,"ENIO JOSÉ VERRI","ENIO VERRI","http://www.camara.gov.br/internet/deputado/bandep/132504.jpg","masculino","PR","PT",472,"3215-5472","dep.enioverri@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Demais estados","pt","pt","não participam","assinaram",FALSE
"155",-0.602753092527872,0.564464305943632,"Erika Kokay","pt","DF",160575,"Titular",407,5830715,"ÉRIKA JUCÁ KOKAY","ERIKA KOKAY","http://www.camara.gov.br/internet/deputado/bandep/160575.jpg","feminino","DF","PT",203,"3215-5203","dep.erikakokay@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Demais estados","pt","pt","não participam","assinaram",FALSE
"156",0.372292860130051,-0.052108508734957,"Erivelton Santana","psc","BA",99654,"Titular",194,5830292,"ERIVELTON LIMA SANTANA","ERIVELTON SANTANA","http://www.camara.gov.br/internet/deputado/bandep/99654.jpg","masculino","BA","PSC",756,"3215-5756","dep.eriveltonsantana@camara.gov.br",NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","outros","outros partidos",FALSE
"157",0.0588069529963853,-0.050261547493557,"Eros Biondini","ptb","MG",160640,"Titular",242,5830677,"EROS FERREIRA BIONDINI","EROS BIONDINI","http://www.camara.gov.br/internet/deputado/bandep/160640.jpg","masculino","MG","PTB",321,"3215-5321","dep.erosbiondini@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"158",0.527438834043464,0.176316644134183,"Esperidião Amin","pp","SC",160649,"Titular",471,5830346,"ESPERIDIÃO AMIN HELOU FILHO","ESPERIDIÃO AMIN","http://www.camara.gov.br/internet/deputado/bandep/160649.jpg","masculino","SC","PP",252,"3215-5252","dep.esperidiaoamin@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"159",0.305189004479344,-0.0426805230343911,"Evair de Melo","pv","ES",178871,"Titular",274,5830535,"EVAIR VIEIRA DE MELO","EVAIR DE MELO","http://www.camara.gov.br/internet/deputado/bandep/178871.jpg","masculino","ES","PV",443,"3215-5443","dep.evairdemelo@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"160",0.362968661076954,0.222980255672298,"Evandro Gussi","pv","SP",178828,"Titular",354,5830649,"EVANDRO HERRERA BERTONE GUSSI","EVANDRO GUSSI","http://www.camara.gov.br/internet/deputado/bandep/178828.jpg","masculino","SP","PV",433,"3215-5433","dep.evandrogussi@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"161",-0.0343716560112819,-0.234510423824962,"Evandro Roman","psd","PR",178930,"Titular",452,5830516,"EVANDRO ROGERIO ROMAN","EVANDRO ROMAN","http://www.camara.gov.br/internet/deputado/bandep/178930.jpg","masculino","PR","PSD",303,"3215-5303","dep.evandroroman@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"162",0.497936791162607,0.0673832093898865,"Expedito Netto","solidaried","RO",178953,"Titular",44,5830550,"EXPEDITO GONCALVES FERREIRA NETTO","EXPEDITO NETTO","http://www.camara.gov.br/internet/deputado/bandep/178953.jpg","masculino","RO","SD",943,"3215-5943","dep.expeditonetto@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"163",-0.0393143008135369,-0.234440015478323,"Ezequiel Fonseca","pp","MT",178904,"Titular",402,5830745,"EZEQUIEL ANGELO FONSECA","EZEQUIEL FONSECA","http://www.camara.gov.br/internet/deputado/bandep/178904.jpg","masculino","MT","PP",658,"3215-5658","dep.ezequielfonseca@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"164",0.518027622239495,-0.03233653762722,"Ezequiel Teixeira","solidaried","RJ",178941,"Titular",303,5830620,"EZEQUIEL CORTAZ TEIXEIRA","EZEQUIEL TEIXEIRA","http://www.camara.gov.br/internet/deputado/bandep/178941.jpg","masculino","RJ","PMB",210,"3215-5210","dep.ezequielteixeira@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"165",-0.275259057562649,0.0932829284880164,"Fabiano Horta","pt","RJ",146829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pt","não assinaram","não participam","não assinaram",FALSE
"166",-0.0944886965339798,-0.211919785304758,"Fábio Faria","psd","RN",141428,"Titular",119,5830349,"FÁBIO SALUSTINO MESQUITA DE FARIA","FÁBIO FARIA","http://www.camara.gov.br/internet/deputado/bandep/141428.jpg","masculino","RN","PSD",706,"3215-5706","dep.fabiofaria@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"167",0.331083428270059,-0.00742097901454694,"Fabio Garcia","psb","MT",178905,"Titular",403,5830459,"FABIO PAULINO GARCIA","FABIO GARCIA","http://www.camara.gov.br/internet/deputado/bandep/178905.jpg","masculino","MT","PSB",278,"3215-5278","dep.fabiogarcia@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"168",-0.0681336466766519,-0.164836663536295,"Fábio Mitidieri","psd","SE",178969,"Titular",177,5830569,"FABIO CRUZ MITIDIERI","FÁBIO MITIDIERI","http://www.camara.gov.br/internet/deputado/bandep/178969.jpg","masculino","SE","PSD",286,"3215-5286","dep.fabiomitidieri@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"169",-0.248290258102874,-0.136696287247005,"Fábio Ramalho","pv","MG",141427,"Titular",238,5830552,"FÁBIO AUGUSTO RAMALHO DOS SANTOS","FÁBIO RAMALHO","http://www.camara.gov.br/internet/deputado/bandep/141427.jpg","masculino","MG","PMB",452,"3215-5452","dep.fabioramalho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"170",-0.0286831644421373,-0.331393472151286,"Fabio Reis","pmdb","SE",171623,"Titular",178,5830680,"FABIO DE ALMEIDA REIS","FABIO REIS","http://www.camara.gov.br/internet/deputado/bandep/171623.jpg","masculino","SE","PMDB",456,"3215-5456","dep.fabioreis@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram","não participam","outros partidos",FALSE
"171",0.714308620172084,0.0493429870934476,"Fábio Sousa","psdb","GO",178877,"Titular",426,5830415,"FABIO FERNANDES DE SOUSA","FÁBIO SOUSA","http://www.camara.gov.br/internet/deputado/bandep/178877.jpg","masculino","GO","PSDB",271,"3215-5271","dep.fabiosousa@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram","não participam","outros partidos",FALSE
"172",0.101548568431866,0.0129980934190721,"Fabricio Oliveira","psb","SC",190149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"173",-0.229350372090113,-0.150511155482002,"Fausto Pinato","prb","SP",66828,"Titular",355,5830338,"FAUSTO RUY PINATO","FAUSTO PINATO","http://www.camara.gov.br/internet/deputado/bandep/66828.jpg","masculino","SP","PRB",562,"3215-5562","dep.faustopinato@camara.gov.br",NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","outros","outros partidos",FALSE
"174",0.145280503264992,-0.168592112120547,"Felipe Bornier","psd","RJ",141430,"Titular",301,5830600,"FELIPE LEONE BORNIER DE OLIVEIRA","FELIPE BORNIER","http://www.camara.gov.br/internet/deputado/bandep/141430.jpg","masculino","RJ","PSD",216,"3215-5216","dep.felipebornier@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
"175",0.615569764080082,-0.0171411450294181,"Felipe Maia","dem","RN",141429,"Titular",120,5830330,"FELIPE CATALÃO MAIA","FELIPE MAIA","http://www.camara.gov.br/internet/deputado/bandep/141429.jpg","masculino","RN","DEM",528,"3215-5528","dep.felipemaia@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram","não participam","outros partidos",FALSE
