"","Dim.1","Dim.2","nome.x","partido.x","uf.x","id_dep","condicao","matricula","idParlamentar","nome.y","nomeParlamentar","urlFoto","sexo","uf.y","partido.y","gabinete","fone","email","none","destaque","destaque_ministros","destaque_bancada_bala","destaque_bancada_humanista","destaque_bancada_evangelica","destaque_bancada_ruralista","destaque_bancada_sindical","destaque_cassacao","destaque_pb","destaque_partido","destaque_cassacao_partido","destaque_cunha"
"130",-0.114662936934598,-0.216395180018342,"Diego Andrade","psd","MG",160588,"Titular",228,5830547,"DIEGO LEONARDO DE ANDRADE CARVALHO","DIEGO ANDRADE","http://www.camara.gov.br/internet/deputado/bandep/160588.jpg","masculino","MG","PSD",307,"3215-5307","dep.diegoandrade@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"131",-0.197684238413686,-0.167582613343753,"Diego Garcia","phs","PR",178929,"Titular",447,5830672,"DIEGO ALEXSANDER GONCALO PAULA GARCIA","DIEGO GARCIA","http://www.camara.gov.br/internet/deputado/bandep/178929.jpg","masculino","PR","PHS",745,"3215-5745","dep.diegogarcia@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"132",-0.070495554876988,-0.389543317105335,"Dilceu Sperafico","pp","PR",73768,"Titular",444,5830651,"DILCEU JOÃO SPERAFICO","DILCEU SPERAFICO","http://www.camara.gov.br/internet/deputado/bandep/73768.jpg","masculino","PR","PP",746,"3215-5746","dep.dilceusperafico@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"133",0.401132365589851,-0.150611708723683,"Dimas Fabiano","pp","MG",160599,"Titular",231,5830297,"DIMAS FABIANO TOLEDO JÚNIOR","DIMAS FABIANO","http://www.camara.gov.br/internet/deputado/bandep/160599.jpg","masculino","MG","PP",325,"3215-5325","dep.dimasfabiano@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"134",-0.252778845665908,-0.150544642361281,"Domingos Neto","pros","CE",143632,"Titular",97,5830652,"DOMINGOS GOMES DE AGUIAR NETO","DOMINGOS NETO","http://www.camara.gov.br/internet/deputado/bandep/143632.jpg","masculino","CE","PMB",546,"3215-5546","dep.domingosneto@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"135",0.638610733364367,0.0227197859936262,"Domingos Sávio","psdb","MG",160758,"Titular",233,5830599,"DOMINGOS SÁVIO CAMPOS RESENDE","DOMINGOS SÁVIO","http://www.camara.gov.br/internet/deputado/bandep/160758.jpg","masculino","MG","PSDB",345,"3215-5345","dep.domingossavio@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","psdb","não assinaram",FALSE
"136",-0.155920183362039,-0.299230663929981,"Dr. João","pr","RJ",178940,"Titular",299,5830429,"JOAO FERREIRA NETO","DR. JOÃO","http://www.camara.gov.br/internet/deputado/bandep/178940.jpg","masculino","RJ","PR",911,"3215-5911","dep.dr.joao@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"137",-0.319272633023497,0.0901997167459134,"Dr. Jorge Silva","s.part.","ES",160643,"Titular",278,5830309,"JORGE SILVA","DR. JORGE SILVA","http://www.camara.gov.br/internet/deputado/bandep/160643.jpg","masculino","ES","PROS",227,"3215-5227","dep.dr.jorgesilva@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"138",0.204371816225859,0.16989155302774,"Dr. Sinval Malheiros","pv","SP",178830,"Titular",351,5830623,"SINVAL MALHEIROS PINTO JÚNIOR","DR. SINVAL MALHEIROS","http://www.camara.gov.br/internet/deputado/bandep/178830.jpg","masculino","SP","PV",520,"3215-5520","dep.dr.sinvalmalheiros@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"139",-0.134245965157509,-0.266039861832923,"Dulce Miranda","pmdb","TO",178994,"Titular",61,5830311,"DULCE FERREIRA PAGANI MIRANDA","DULCE MIRANDA","http://www.camara.gov.br/internet/deputado/bandep/178994.jpg","feminino","TO","PMDB",530,"3215-5530","dep.dulcemiranda@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"140",-0.0788835500239828,-0.0330204973298288,"Edinho Araújo","pmdb","SP",73447,"Titular",344,5830510,"EDSON EDINHO COELHO ARAÚJO","EDINHO ARAÚJO","http://www.camara.gov.br/internet/deputado/bandep/73447.jpg","masculino","SP","PMDB",418,"3215-5418","dep.edinhoaraujo@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"141",-0.167750086248009,-0.356280642920423,"Edinho Bez","pmdb","SC",73793,"Suplente",532,5830818,"EDSON BEZ DE OLIVEIRA","EDINHO BEZ","http://www.camara.gov.br/internet/deputado/bandep/73793.jpg","masculino","SC","PMDB",703,"3215-5703","dep.edinhobez@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"142",-0.243996893328258,-0.391381759794305,"Edio Lopes","pmdb","RR",141417,"Titular",2,5830686,"ÉDIO VIEIRA LOPES","EDIO LOPES","http://www.camara.gov.br/internet/deputado/bandep/141417.jpg","masculino","RR","PMDB",408,"3215-5408","dep.ediolopes@camara.gov.br",NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"143",0.0587926380682313,-0.120522980722149,"Edmar Arruda","psc","PR",160578,"Titular",446,5830508,"EDMAR DE SOUZA ARRUDA","EDMAR ARRUDA","http://www.camara.gov.br/internet/deputado/bandep/160578.jpg","masculino","PR","PSC",962,"3215-5962","dep.edmararruda@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"144",0.0902408139185246,1.00182410131522,"Edmilson Rodrigues","psol","PA",134812,"Titular",27,5830604,"EDMILSON BRITO RODRIGUES","EDMILSON RODRIGUES","http://www.camara.gov.br/internet/deputado/bandep/134812.jpg","masculino","PA","PSOL",301,"3215-5301","dep.edmilsonrodrigues@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Demais estados","psol","psol",FALSE
"145",0.678828177343034,0.15882483137339,"Eduardo Barbosa","psdb","MG",74655,"Titular",230,5830588,"EDUARDO LUIZ BARROS BARBOSA","EDUARDO BARBOSA","http://www.camara.gov.br/internet/deputado/bandep/74655.jpg","masculino","MG","PSDB",540,"3215-1540","dep.eduardobarbosa@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram",FALSE
"146",0.726828128005432,0.0256982293246462,"Eduardo Bolsonaro","psc","SP",92346,"Titular",352,5830315,"EDUARDO NANTES BOLSONARO","EDUARDO BOLSONARO","http://www.camara.gov.br/internet/deputado/bandep/92346.jpg","masculino","SP","PSC",481,"3215-5481","dep.eduardobolsonaro@camara.gov.br",NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"147",-0.301408102542859,-0.472099624807305,"Eduardo Cunha","pmdb","rj",999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",TRUE
"148",0.733199937794563,0.0583436133123622,"Eduardo Cury","psdb","SP",178977,"Titular",353,5830529,"EDUARDO PEDROSA CURY","EDUARDO CURY","http://www.camara.gov.br/internet/deputado/bandep/178977.jpg","masculino","SP","PSDB",368,"3215-5368","dep.eduardocury@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram",FALSE
"149",-0.0874470036935254,-0.188451132145396,"Eduardo da Fonte","pp","PE",141421,"Titular",156,5830517,"EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA","EDUARDO DA FONTE","http://www.camara.gov.br/internet/deputado/bandep/141421.jpg","masculino","PE","PP",628,"3215-5628","dep.eduardodafonte@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"150",0.548988325959348,-0.016904917398931,"Efraim Filho","dem","PB",141422,"Titular",128,5830519,"EFRAIM DE ARAÚJO MORAIS FILHO","EFRAIM FILHO","http://www.camara.gov.br/internet/deputado/bandep/141422.jpg","masculino","PB","DEM",744,"3215-5744","dep.efraimfilho@camara.gov.br",NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"PB","outros","não assinaram",FALSE
"151",-0.235984831501329,-0.087560967741133,"Elcione Barbalho","pmdb","PA",74075,"Titular",21,5830325,"ELCIONE THEREZINHA ZAHLUTH BARBALHO","ELCIONE BARBALHO","http://www.camara.gov.br/internet/deputado/bandep/74075.jpg","feminino","PA","PMDB",919,"3215-5919","dep.elcionebarbalho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"152",0.238059495356021,-0.110369385580799,"Eli Corrêa Filho","dem","SP",160532,"Titular",345,5830750,"ADRIANO ELI CORRÊA","ELI CORRÊA FILHO","http://www.camara.gov.br/internet/deputado/bandep/160532.jpg","masculino","SP","DEM",850,"3215-5850","dep.elicorreafilho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"153",0.225375292593902,-0.17582292052897,"Elizeu Dionizio","s.part.","MS",181316,"Suplente",538,5830829,"ELIZEU DIONIZIO SOUZA  DA SILVA","ELIZEU DIONIZIO","http://www.camara.gov.br/internet/deputado/bandep/181316.jpg","masculino","MS","PSDB",531,"3215-5531","dep.elizeudionizio@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"154",0.435090918303594,0.493640825453985,"Eliziane Gama","s.part.","MA",178883,"Titular",73,5830448,"ELIZIANE PEREIRA GAMA FERREIRA","ELIZIANE GAMA","http://www.camara.gov.br/internet/deputado/bandep/178883.jpg","feminino","MA","REDE",205,"3215-5205","dep.elizianegama@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"155",0.553846575197389,-0.0431672701251261,"Elmar Nascimento","dem","BA",178854,"Titular",198,5830666,"ELMAR JOSE VIEIRA NASCIMENTO","ELMAR NASCIMENTO","http://www.camara.gov.br/internet/deputado/bandep/178854.jpg","masculino","BA","DEM",935,"3215-5935","dep.elmarnascimento@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"156",-0.687246022740281,0.230435314934337,"Enio Verri","pt","PR",132504,"Titular",449,5830348,"ENIO JOSÉ VERRI","ENIO VERRI","http://www.camara.gov.br/internet/deputado/bandep/132504.jpg","masculino","PR","PT",472,"3215-5472","dep.enioverri@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Demais estados","pt","pt",FALSE
"157",-0.607697150490949,0.573260781212002,"Erika Kokay","pt","DF",160575,"Titular",407,5830715,"ÉRIKA JUCÁ KOKAY","ERIKA KOKAY","http://www.camara.gov.br/internet/deputado/bandep/160575.jpg","feminino","DF","PT",203,"3215-5203","dep.erikakokay@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Demais estados","pt","pt",FALSE
"158",0.381754433499613,-0.0502813516089796,"Erivelton Santana","psc","BA",99654,"Titular",194,5830292,"ERIVELTON LIMA SANTANA","ERIVELTON SANTANA","http://www.camara.gov.br/internet/deputado/bandep/99654.jpg","masculino","BA","PSC",756,"3215-5756","dep.eriveltonsantana@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"159",0.0630696033497967,-0.0491795424280153,"Eros Biondini","ptb","MG",160640,"Titular",242,5830677,"EROS FERREIRA BIONDINI","EROS BIONDINI","http://www.camara.gov.br/internet/deputado/bandep/160640.jpg","masculino","MG","PTB",321,"3215-5321","dep.erosbiondini@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"160",0.530437581258699,0.18062117181895,"Esperidião Amin","pp","SC",160649,"Titular",471,5830346,"ESPERIDIÃO AMIN HELOU FILHO","ESPERIDIÃO AMIN","http://www.camara.gov.br/internet/deputado/bandep/160649.jpg","masculino","SC","PP",252,"3215-5252","dep.esperidiaoamin@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"161",0.305726514929934,-0.0464336387846351,"Evair de Melo","pv","ES",178871,"Titular",274,5830535,"EVAIR VIEIRA DE MELO","EVAIR DE MELO","http://www.camara.gov.br/internet/deputado/bandep/178871.jpg","masculino","ES","PV",443,"3215-5443","dep.evairdemelo@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"162",0.35351704121614,0.217851417615987,"Evandro Gussi","pv","SP",178828,"Titular",354,5830649,"EVANDRO HERRERA BERTONE GUSSI","EVANDRO GUSSI","http://www.camara.gov.br/internet/deputado/bandep/178828.jpg","masculino","SP","PV",433,"3215-5433","dep.evandrogussi@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"163",-0.0292148525710237,-0.234212926068835,"Evandro Roman","psd","PR",178930,"Titular",452,5830516,"EVANDRO ROGERIO ROMAN","EVANDRO ROMAN","http://www.camara.gov.br/internet/deputado/bandep/178930.jpg","masculino","PR","PSD",303,"3215-5303","dep.evandroroman@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"164",0.510893040731481,0.0722308654367068,"Expedito Netto","solidaried","RO",178953,"Titular",44,5830550,"EXPEDITO GONCALVES FERREIRA NETTO","EXPEDITO NETTO","http://www.camara.gov.br/internet/deputado/bandep/178953.jpg","masculino","RO","SD",943,"3215-5943","dep.expeditonetto@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"165",-0.0355107950248395,-0.235607722852106,"Ezequiel Fonseca","pp","MT",178904,"Titular",402,5830745,"EZEQUIEL ANGELO FONSECA","EZEQUIEL FONSECA","http://www.camara.gov.br/internet/deputado/bandep/178904.jpg","masculino","MT","PP",658,"3215-5658","dep.ezequielfonseca@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"166",0.528579613565654,-0.0312490908374068,"Ezequiel Teixeira","solidaried","RJ",178941,"Titular",303,5830620,"EZEQUIEL CORTAZ TEIXEIRA","EZEQUIEL TEIXEIRA","http://www.camara.gov.br/internet/deputado/bandep/178941.jpg","masculino","RJ","PMB",210,"3215-5210","dep.ezequielteixeira@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"167",-0.279198409610894,0.0942627452076565,"Fabiano Horta","pt","RJ",146829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pt","não assinaram",FALSE
"168",-0.0932054837697582,-0.213570700401324,"Fábio Faria","psd","RN",141428,"Titular",119,5830349,"FÁBIO SALUSTINO MESQUITA DE FARIA","FÁBIO FARIA","http://www.camara.gov.br/internet/deputado/bandep/141428.jpg","masculino","RN","PSD",706,"3215-5706","dep.fabiofaria@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"169",0.340432076046572,-0.00454538589468908,"Fabio Garcia","psb","MT",178905,"Titular",403,5830459,"FABIO PAULINO GARCIA","FABIO GARCIA","http://www.camara.gov.br/internet/deputado/bandep/178905.jpg","masculino","MT","PSB",278,"3215-5278","dep.fabiogarcia@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"170",-0.0643825797312434,-0.164333842070609,"Fábio Mitidieri","psd","SE",178969,"Titular",177,5830569,"FABIO CRUZ MITIDIERI","FÁBIO MITIDIERI","http://www.camara.gov.br/internet/deputado/bandep/178969.jpg","masculino","SE","PSD",286,"3215-5286","dep.fabiomitidieri@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"171",-0.2477683674501,-0.13631369407634,"Fábio Ramalho","pv","MG",141427,"Titular",238,5830552,"FÁBIO AUGUSTO RAMALHO DOS SANTOS","FÁBIO RAMALHO","http://www.camara.gov.br/internet/deputado/bandep/141427.jpg","masculino","MG","PV",452,"3215-5452","dep.fabioramalho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"172",-0.0242653235942626,-0.334565908169491,"Fabio Reis","pmdb","SE",171623,"Titular",178,5830680,"FABIO DE ALMEIDA REIS","FABIO REIS","http://www.camara.gov.br/internet/deputado/bandep/171623.jpg","masculino","SE","PMDB",456,"3215-5456","dep.fabioreis@camara.gov.br",NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"173",0.720135109036913,0.0486511113171076,"Fábio Sousa","psdb","GO",178877,"Titular",426,5830415,"FABIO FERNANDES DE SOUSA","FÁBIO SOUSA","http://www.camara.gov.br/internet/deputado/bandep/178877.jpg","masculino","GO","PSDB",271,"3215-5271","dep.fabiosousa@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram",FALSE
"174",0.104316561911891,0.0143211844348641,"Fabricio Oliveira","psb","SC",190149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"175",-0.229224056640452,-0.150786069805013,"Fausto Pinato","prb","SP",66828,"Titular",355,5830338,"FAUSTO RUY PINATO","FAUSTO PINATO","http://www.camara.gov.br/internet/deputado/bandep/66828.jpg","masculino","SP","PRB",562,"3215-5562","dep.faustopinato@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"176",0.15157364146739,-0.168784534770023,"Felipe Bornier","psd","RJ",141430,"Titular",301,5830600,"FELIPE LEONE BORNIER DE OLIVEIRA","FELIPE BORNIER","http://www.camara.gov.br/internet/deputado/bandep/141430.jpg","masculino","RJ","PSD",216,"3215-5216","dep.felipebornier@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"177",0.628840428597652,-0.0140349408273457,"Felipe Maia","dem","RN",141429,"Titular",120,5830330,"FELIPE CATALÃO MAIA","FELIPE MAIA","http://www.camara.gov.br/internet/deputado/bandep/141429.jpg","masculino","RN","DEM",528,"3215-5528","dep.felipemaia@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"178",-0.0404651193334712,0.0422225509526432,"Félix Mendonça Júnior","pdt","BA",160666,"Titular",195,5830443,"FELIX DE ALMEIDA MENDONÇA JÚNIOR","FÉLIX MENDONÇA JÚNIOR","http://www.camara.gov.br/internet/deputado/bandep/160666.jpg","masculino","BA","PDT",912,"3215-5912","dep.felixmendoncajunior@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"179",0.224259686716321,0.0864110174366063,"Fernando Coelho Filho","psb","PE",141431,"Titular",158,5830678,"FERNANDO BEZERRA DE SOUZA COELHO FILHO","FERNANDO COELHO FILHO","http://www.camara.gov.br/internet/deputado/bandep/141431.jpg","masculino","PE","PSB",662,"3215-5662","dep.fernandocoelhofilho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"180",0.259152882145972,0.00753935276688262,"Fernando Francischini","s.part.","PR",160646,"Titular",450,5830383,"FERNANDO DESTITO FRANCISCHINI","FERNANDO FRANCISCHINI","http://www.camara.gov.br/internet/deputado/bandep/160646.jpg","masculino","PR","SD",265,"3215-5265","dep.fernandofrancischini@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"181",-0.0787862387240097,-0.312898100789454,"Fernando Jordão","pmdb","RJ",163831,"Titular",310,5830642,"FERNANDO ANTÔNIO CECILIANO JORDÃO","FERNANDO JORDÃO","http://www.camara.gov.br/internet/deputado/bandep/163831.jpg","masculino","RJ","PMDB",626,"3215-5626","dep.fernandojordao@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"182",-0.609915488419562,0.295641184218048,"Fernando Marroni","pt","RS",73481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pt","não assinaram",FALSE
"183",-0.176664615380008,-0.364485228300294,"Fernando Monteiro","pp","PE",92699,"Suplente",529,5830812,"FERNANDO MONTEIRO DE ALBUQUERQUE","FERNANDO MONTEIRO","http://www.camara.gov.br/internet/deputado/bandep/92699.jpg","masculino","PE","PP",282,"3215-5282","dep.fernandomonteiro@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"184",-0.268111250547741,-0.0870714931904345,"Fernando Torres","psd","BA",160676,"Suplente",523,5830806,"FERNANDO DANTAS TORRES","FERNANDO TORRES","http://www.camara.gov.br/internet/deputado/bandep/160676.jpg","masculino","BA","PSD",642,"3215-5642","dep.fernandotorres@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"185",-0.16248099056098,0.234517566688128,"Flávia Morais","pdt","GO",160598,"Titular",422,5830778,"FLÁVIA CARREIRO ALBUQUERQUE MORAIS","FLÁVIA MORAIS","http://www.camara.gov.br/internet/deputado/bandep/160598.jpg","feminino","GO","PDT",738,"3215-5738","dep.flaviamorais@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"186",-0.103084660166057,-0.290761676384655,"Flaviano Melo","pmdb","AC",141434,"Titular",54,5830742,"FLAVIANO FLÁVIO BAPTISTA DE MELO","FLAVIANO MELO","http://www.camara.gov.br/internet/deputado/bandep/141434.jpg","masculino","AC","PMDB",224,"3215-5224","dep.flavianomelo@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"187",0.517125262595795,0.435894290072153,"Flavinho","psb","SP",178978,"Titular",357,5830493,"FLAVIO AUGUSTO DA SILVA","FLAVINHO","http://www.camara.gov.br/internet/deputado/bandep/178978.jpg","masculino","SP","PSB",379,"3215-5379","dep.flavinho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"188",-0.0659044469531692,-0.189773781839736,"Francisco Chapadinha","psd","PA",178907,"Titular",28,5830337,"FRANCISCO ALVES DE AGUIAR","FRANCISCO CHAPADINHA","http://www.camara.gov.br/internet/deputado/bandep/178907.jpg","masculino","PA","PSD",385,"3215-5385","dep.franciscochapadinha@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"189",-0.0982693732249046,-0.212538442452096,"Francisco Floriano","pr","RJ",160677,"Titular",297,5830707,"FRANCISCO FLORIANO DE SOUSA SILVA","FRANCISCO FLORIANO","http://www.camara.gov.br/internet/deputado/bandep/160677.jpg","masculino","RJ","PR",719,"3215-5719","dep.franciscofloriano@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"190",-0.487398666390158,0.188438295035446,"Gabriel Guimarães","pt","MG",129037,"Titular",244,5830611,"GABRIEL GUIMARÃES DE ANDRADE","GABRIEL GUIMARÃES","http://www.camara.gov.br/internet/deputado/bandep/129037.jpg","masculino","MG","PT",821,"3215-5821","dep.gabrielguimaraes@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pt","não assinaram",FALSE
"191",0.243616660530718,-0.100078558398909,"Genecias Noronha","s.part.","CE",160669,"Titular",99,5830384,"GENECIAS MATEUS NORONHA","GENECIAS NORONHA","http://www.camara.gov.br/internet/deputado/bandep/160669.jpg","masculino","CE","SD",244,"3215-5244","dep.geneciasnoronha@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"192",0.670280093718794,0.127025158483078,"Geovania de Sá","psdb","SC",178966,"Titular",482,5830539,"GEOVANIA DE SA RODRIGUES","GEOVANIA DE SÁ","http://www.camara.gov.br/internet/deputado/bandep/178966.jpg","feminino","SC","PSDB",606,"3215-5606","dep.geovaniadesa@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram",FALSE
"193",-0.0970751859891698,-0.267485975680485,"Geraldo Resende","pmdb","MS",74374,"Titular",435,5830512,"GERALDO RESENDE PEREIRA","GERALDO RESENDE","http://www.camara.gov.br/internet/deputado/bandep/74374.jpg","masculino","MS","PMDB",905,"3215-5905","dep.geraldoresende@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
