"X";"Dim.1";"Dim.2";"nome";"partido";"uf";"id_dep";"condicao";"matricula";"idParlamentar";"nomeParlamentar";"urlFoto";"sexo";"gabinete";"fone";"email";"destaque";"destaque_ministros";"destaque_conselho_etica";"destaque_bancada_bala";"destaque_cabeca";"destaque_bancada_humanista";"destaque_bancada_evangelica";"destaque_bancada_ruralista";"destaque_bancada_sindical";"destaque_cassacao";"destaque_partido";"destaque_conselho_etica_partido";"not_afinidade";"afinidade"
131;"-0,0724684459847448";"-0,385296566020879";"Dilceu Sperafico";"pp";"PR";73768;"Titular";444;5830651;"DILCEU SPERAFICO";"http://www.camara.gov.br/internet/deputado/bandep/73768.jpg";"masculino";746;"3215-5746";"dep.dilceusperafico@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";"180545, 74856,192120,146829,141445";" 73768,178993, 74812, 73781,178952"
132;"0,39741010899362";"-0,145788546106556";"Dimas Fabiano";"pp";"MG";160599;"Titular";231;5830297;"DIMAS FABIANO";"http://www.camara.gov.br/internet/deputado/bandep/160599.jpg";"masculino";325;"3215-5325";"dep.dimasfabiano@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";"192120, 74856,191923, 74103,141445";"160599, 74163, 74352, 73483, 73768"
133;"-0,252585768707985";"-0,150137593561635";"Domingos Neto";"pmb";"CE";143632;"Titular";97;5830652;"DOMINGOS NETO";"http://www.camara.gov.br/internet/deputado/bandep/143632.jpg";"masculino";546;"3215-5546";"dep.domingosneto@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";"178932, 73531, 73655,164359, 74784";"143632,141485,141470, 74291, 74043"
134;"0,625294153769119";"0,0193590621440852";"Domingos Sávio";"psdb";"MG";160758;"Titular";233;5830599;"DOMINGOS SÁVIO";"http://www.camara.gov.br/internet/deputado/bandep/160758.jpg";"masculino";345;"3215-5345";"dep.domingossavio@camara.gov.br";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"psdb";"não participam";" 74688,178902,178986, 74057,178970";"160758, 74352,159238,  4931,160536"
135;"-0,157982724985974";"-0,297511659506484";"Dr. João";"pr";"RJ";178940;"Titular";299;5830429;"DR. JOÃO";"http://www.camara.gov.br/internet/deputado/bandep/178940.jpg";"masculino";911;"3215-5911";"dep.dr.joao@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";" 73447,141445,191684, 74103,191923";"178940,178985,178829, 93083,178983"
136;"-0,319116268265003";"0,0869825186662563";"Dr. Jorge Silva";"pros";"ES";160643;"Titular";278;5830309;"DR. JORGE SILVA";"http://www.camara.gov.br/internet/deputado/bandep/160643.jpg";"masculino";227;"3215-5227";"dep.dr.jorgesilva@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";"180545, 74856,192120, 74262,191945";"160643, 74299,141335, 74041,160610"
137;"0,196927607679908";"0,164888710038304";"Dr. Sinval Malheiros";"pv";"SP";178830;"Titular";351;5830623;"DR. SINVAL MALHEIROS";"http://www.camara.gov.br/internet/deputado/bandep/178830.jpg";"masculino";520;"3215-5520";"dep.dr.sinvalmalheiros@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";" 74388,146829, 73926,141527,167493";"178830,178832,178871,190149,178961"
138;"-0,136552256869006";"-0,263417212806434";"Dulce Miranda";"pmdb";"TO";178994;"Titular";61;5830311;"DULCE MIRANDA";"http://www.camara.gov.br/internet/deputado/bandep/178994.jpg";"feminino";530;"3215-5530";"dep.dulcemiranda@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"pmdb";"não participam";" 74399,180545, 73447,146829, 80920";"178994,114941,178993,178952,178850"
139;"-0,0795933681907056";"-0,0329643222389566";"Edinho Araújo";"pmdb";"SP";73447;"Titular";344;5830510;"EDINHO ARAÚJO";"http://www.camara.gov.br/internet/deputado/bandep/73447.jpg";"masculino";418;"3215-5418";"dep.edinhoaraujo@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"pmdb";"não participam";"178847,178912, 73481,178932,178978";" 73447,141445, 74103,191923,191945"
140;"-0,167647666603516";"-0,352315832459776";"Edinho Bez";"pmdb";"SC";73793;"Suplente";532;5830818;"EDINHO BEZ";"http://www.camara.gov.br/internet/deputado/bandep/73793.jpg";"masculino";703;"3215-5703";"dep.edinhobez@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"pmdb";"não participam";"180545, 73926, 74388, 74856,146829";" 73793,178993, 73568, 73768,178952"
141;"-0,244115245345973";"-0,386430953579129";"Edio Lopes";"pmdb";"RR";141417;"Titular";2;5830686;"EDIO LOPES";"http://www.camara.gov.br/internet/deputado/bandep/141417.jpg";"masculino";408;"3215-5408";"dep.ediolopes@camara.gov.br";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"pmdb";"não participam";" 73926,178938, 74856,192120,180545";"141417,141480, 74812,178993, 73781"
142;"0,0572755792036995";"-0,119713855678102";"Edmar Arruda";"psc";"PR";160578;"Titular";446;5830508;"EDMAR ARRUDA";"http://www.camara.gov.br/internet/deputado/bandep/160578.jpg";"masculino";962;"3215-5962";"dep.edmararruda@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;"outros";"não participam";"141440,160575, 74057,178987,160508";"160578, 74385,160612, 74388, 74650"
143;"0,0958952590861585";"0,990226617457193";"Edmilson Rodrigues";"psol";"PA";134812;"Titular";27;5830604;"EDMILSON RODRIGUES";"http://www.camara.gov.br/internet/deputado/bandep/134812.jpg";"masculino";301;"3215-5301";"dep.edmilsonrodrigues@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;"psol";"não participam";" 74383,141558, 74103, 73447,192120";"134812, 74171, 73531,160672,152605"
144;"0,664422258341855";"0,15285252244864";"Eduardo Barbosa";"psdb";"MG";74655;"Titular";230;5830588;"EDUARDO BARBOSA";"http://www.camara.gov.br/internet/deputado/bandep/74655.jpg";"masculino";540;"3215-1540";"dep.eduardobarbosa@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"psdb";"não participam";"191923,192120,191945,191684, 74856";" 74655,159238, 74352,178984,178990"
145;"0,749338995367716";"0,038630378200503";"Eduardo Bolsonaro";"psc";"SP";92346;"Titular";352;5830315;"EDUARDO BOLSONARO";"http://www.camara.gov.br/internet/deputado/bandep/92346.jpg";"masculino";481;"3215-5481";"dep.eduardobolsonaro@camara.gov.br";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"outros";"não participam";"146829, 73447, 74103,141445,191945";" 92346, 74847, 74752, 74163, 73579"
146;"0,727392092121793";"0,058522576249966";"Eduardo Cury";"psdb";"SP";178977;"Titular";353;5830529;"EDUARDO CURY";"http://www.camara.gov.br/internet/deputado/bandep/178977.jpg";"masculino";368;"3215-5368";"dep.eduardocury@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"psdb";"não participam";" 73447, 74103,141445,191923,191945";"178977,178984,178990,178915,178847"
147;"-0,0863939616263299";"-0,185784934239691";"Eduardo da Fonte";"pp";"PE";141421;"Titular";156;5830517;"EDUARDO DA FONTE";"http://www.camara.gov.br/internet/deputado/bandep/141421.jpg";"masculino";628;"3215-5628";"dep.eduardodafonte@camara.gov.br";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";" 73655, 74171,178932, 73531,178978";"141421, 74383, 73424, 74212, 74050"
148;"0,537369332126597";"-0,0196290095900794";"Efraim Filho";"dem";"PB";141422;"Titular";128;5830519;"EFRAIM FILHO";"http://www.camara.gov.br/internet/deputado/bandep/141422.jpg";"masculino";744;"3215-5744";"dep.efraimfilho@camara.gov.br";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";"160538,160613, 74103,146829,160604";"141422,141429, 73579,160633, 74352"
149;"-0,236013691746553";"-0,0864684162314024";"Elcione Barbalho";"pmdb";"PA";74075;"Titular";21;5830325;"ELCIONE BARBALHO";"http://www.camara.gov.br/internet/deputado/bandep/74075.jpg";"feminino";919;"3215-5919";"dep.elcionebarbalho@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"pmdb";"não participam";"178844,178976, 74216, 74171, 73531";" 74075, 74212, 73568,178846,160667"
150;"0,32329959596086";"-0,116390314858147";"Eli Corrêa Filho";"dem";"SP";160532;"Titular";345;5830750;"ELI CORRÊA FILHO";"http://www.camara.gov.br/internet/deputado/bandep/160532.jpg";"masculino";850;"3215-5850";"dep.elicorreafilho@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";" 74041,160575,178890,178970,178986";"160532, 73535, 74537, 74095, 74262"
151;"0,22028412899302";"-0,174701975033452";"Elizeu Dionizio";"psdb";"MS";181316;"Suplente";538;5830829;"ELIZEU DIONIZIO";"http://www.camara.gov.br/internet/deputado/bandep/181316.jpg";"masculino";531;"3215-5531";"dep.elizeudionizio@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;"psdb";"não participam";" 73447, 74103,141445,192120,191945";"181316,160660, 73714,178982,178895"
152;"0,425084142135978";"0,484579304866261";"Eliziane Gama";"rede";"MA";178883;"Titular";73;5830448;"ELIZIANE GAMA";"http://www.camara.gov.br/internet/deputado/bandep/178883.jpg";"feminino";205;"3215-5205";"dep.elizianegama@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"outros";"não participam";" 73447, 74103,191923,141445, 74308";"178883,164360,178880,178997,178978"
153;"0,552643951086238";"-0,0426020272902648";"Elmar Nascimento";"dem";"BA";178854;"Titular";198;5830666;"ELMAR NASCIMENTO";"http://www.camara.gov.br/internet/deputado/bandep/178854.jpg";"masculino";935;"3215-5935";"dep.elmarnascimento@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";" 73447, 74103,141445,141488, 74275";"178854,178860,178909, 73579,178856"
154;"-0,680495496443257";"0,225826130417677";"Enio Verri";"pt";"PR";132504;"Titular";449;5830348;"ENIO VERRI";"http://www.camara.gov.br/internet/deputado/bandep/132504.jpg";"masculino";472;"3215-5472";"dep.enioverri@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;"pt";"não participam";"180545, 74399, 74262, 93472,160532";"132504,141335,178974,178890,178986"
155;"-0,602753092527872";"0,564464305943632";"Erika Kokay";"pt";"DF";160575;"Titular";407;5830715;"ERIKA KOKAY";"http://www.camara.gov.br/internet/deputado/bandep/160575.jpg";"feminino";203;"3215-5203";"dep.erikakokay@camara.gov.br";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;"pt";"não participam";"180545, 93472,160532, 74399,141563";"160575, 74041,141335,132504,160630"
156;"0,372292860130051";"-0,052108508734957";"Erivelton Santana";"psc";"BA";99654;"Titular";194;5830292;"ERIVELTON SANTANA";"http://www.camara.gov.br/internet/deputado/bandep/99654.jpg";"masculino";756;"3215-5756";"dep.eriveltonsantana@camara.gov.br";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"outros";"outros";"146829, 74856,191945,192120,191684";" 99654,148134, 74535, 74163, 67312"
157;"0,0588069529963853";"-0,050261547493557";"Eros Biondini";"ptb";"MG";160640;"Titular";242;5830677;"EROS BIONDINI";"http://www.camara.gov.br/internet/deputado/bandep/160640.jpg";"masculino";321;"3215-5321";"dep.erosbiondini@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";"146829,190149,191684, 74856,192120";"160640,178968,160553, 73768,160976"
158;"0,527438834043464";"0,176316644134183";"Esperidião Amin";"pp";"SC";160649;"Titular";471;5830346;"ESPERIDIÃO AMIN";"http://www.camara.gov.br/internet/deputado/bandep/160649.jpg";"masculino";252;"3215-5252";"dep.esperidiaoamin@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";"146829,192120, 74856,191945,191923";"160649, 74752, 73483,136811, 74163"
159;"0,305189004479344";"-0,0426805230343911";"Evair de Melo";"pv";"ES";178871;"Titular";274;5830535;"EVAIR DE MELO";"http://www.camara.gov.br/internet/deputado/bandep/178871.jpg";"masculino";443;"3215-5443";"dep.evairdemelo@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";"146829, 74103, 73447,191945,192120";"178871,178832, 74752,178879,148134"
160;"0,362968661076954";"0,222980255672298";"Evandro Gussi";"pv";"SP";178828;"Titular";354;5830649;"EVANDRO GUSSI";"http://www.camara.gov.br/internet/deputado/bandep/178828.jpg";"masculino";433;"3215-5433";"dep.evandrogussi@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";" 74103, 73447,141445,192120,191923";"178828,160561,178891,178879, 73579"
161;"-0,0343716560112819";"-0,234510423824962";"Evandro Roman";"psd";"PR";178930;"Titular";452;5830516;"EVANDRO ROMAN";"http://www.camara.gov.br/internet/deputado/bandep/178930.jpg";"masculino";303;"3215-5303";"dep.evandroroman@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";" 74856,191684, 74103, 73447,141445";"178930,178908,178910,178980,178993"
162;"0,497936791162607";"0,0673832093898865";"Expedito Netto";"solidaried";"RO";178953;"Titular";44;5830550;"EXPEDITO NETTO";"http://www.camara.gov.br/internet/deputado/bandep/178953.jpg";"masculino";943;"3215-5943";"dep.expeditonetto@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";"146829, 74213,160613, 74103, 73447";"178953,178879,178909, 73579, 74163"
163;"-0,0393143008135369";"-0,234440015478323";"Ezequiel Fonseca";"pp";"MT";178904;"Titular";402;5830745;"EZEQUIEL FONSECA";"http://www.camara.gov.br/internet/deputado/bandep/178904.jpg";"masculino";658;"3215-5658";"dep.ezequielfonseca@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";"192120, 73447, 74856, 74103,141445";"178904,178864,160631, 93083,178952"
164;"0,518027622239495";"-0,03233653762722";"Ezequiel Teixeira";"solidaried";"RJ";178941;"Titular";303;5830620;"EZEQUIEL TEIXEIRA";"http://www.camara.gov.br/internet/deputado/bandep/178941.jpg";"masculino";210;"3215-5210";"dep.ezequielteixeira@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;"outros";"não participam";"160613, 74688, 74398,160538, 74060";"178941, 73579,178876,178847,178912"
165;"-0,275259057562649";"0,0932829284880164";"Fabiano Horta";"pt";"RJ";146829;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"pt";"não participam";" 73434, 74163, 73483,160649, 74847";"146829,180545, 74213,160612,141563"
166;"-0,0944886965339798";"-0,211919785304758";"Fábio Faria";"psd";"RN";141428;"Titular";119;5830349;"FÁBIO FARIA";"http://www.camara.gov.br/internet/deputado/bandep/141428.jpg";"masculino";706;"3215-5706";"dep.fabiofaria@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";" 74862,164360,178932,178922, 74171";"141428,178981,141536,160596, 74140"
167;"0,331083428270059";"-0,00742097901454694";"Fabio Garcia";"psb";"MT";178905;"Titular";403;5830459;"FABIO GARCIA";"http://www.camara.gov.br/internet/deputado/bandep/178905.jpg";"masculino";278;"3215-5278";"dep.fabiogarcia@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;"outros";"não participam";" 73447, 74103,141445,191923,191945";"178905,178982,178898,178964,178917"
168;"-0,0681336466766519";"-0,164836663536295";"Fábio Mitidieri";"psd";"SE";178969;"Titular";177;5830569;"FÁBIO MITIDIERI";"http://www.camara.gov.br/internet/deputado/bandep/178969.jpg";"masculino";286;"3215-5286";"dep.fabiomitidieri@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";"191684, 74103,192120, 73447, 74856";"178969,141536,178930,178980,160426"
169;"-0,248290258102874";"-0,136696287247005";"Fábio Ramalho";"pv";"MG";141427;"Titular";238;5830552;"FÁBIO RAMALHO";"http://www.camara.gov.br/internet/deputado/bandep/141427.jpg";"masculino";452;"3215-5452";"dep.fabioramalho@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";"191684,190149,180545, 74856,192120";"141427,178985,178983,178993,178952"
170;"-0,0286831644421373";"-0,331393472151286";"Fabio Reis";"pmdb";"SE";171623;"Titular";178;5830680;"FABIO REIS";"http://www.camara.gov.br/internet/deputado/bandep/171623.jpg";"masculino";456;"3215-5456";"dep.fabioreis@camara.gov.br";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"pmdb";"não participam";" 73926, 74784,180545,146829, 80920";"171623,141529,178884,178993, 92699"
171;"0,714308620172084";"0,0493429870934476";"Fábio Sousa";"psdb";"GO";178877;"Titular";426;5830415;"FÁBIO SOUSA";"http://www.camara.gov.br/internet/deputado/bandep/178877.jpg";"masculino";271;"3215-5271";"dep.fabiosousa@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"psdb";"não participam";" 74688, 73447,160613, 74103,141445";"178877,178847,178876,178990, 74352"
172;"0,101548568431866";"0,0129980934190721";"Fabricio Oliveira";"psb";"SC";190149;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"outros";"não participam";"160976, 74041, 74862,160515, 74812";"190149,191684, 74308, 74385, 80920"
173;"-0,229350372090113";"-0,150511155482002";"Fausto Pinato";"prb";"SP";66828;"Titular";355;5830338;"FAUSTO PINATO";"http://www.camara.gov.br/internet/deputado/bandep/66828.jpg";"masculino";562;"3215-5562";"dep.faustopinato@camara.gov.br";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"outros";" 73447, 74103,141445,192120,191923";" 66828,152610,178831,141555,178945"
174;"0,145280503264992";"-0,168592112120547";"Felipe Bornier";"psd";"RJ";141430;"Titular";301;5830600;"FELIPE BORNIER";"http://www.camara.gov.br/internet/deputado/bandep/141430.jpg";"masculino";216;"3215-5216";"dep.felipebornier@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";"192120,191923,191945, 74103,141445";"141430,160571,160545, 74163,163831"
175;"0,615569764080082";"-0,0171411450294181";"Felipe Maia";"dem";"RN";141429;"Titular";120;5830330;"FELIPE MAIA";"http://www.camara.gov.br/internet/deputado/bandep/141429.jpg";"masculino";528;"3215-5528";"dep.felipemaia@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";"192120,191945,191923, 74103,141445";"141429,141422, 73579, 74352,141531"
176;"-0,0369595624156883";"0,0400559894890652";"Félix Mendonça Júnior";"pdt";"BA";160666;"Titular";195;5830443;"FÉLIX MENDONÇA JÚNIOR";"http://www.camara.gov.br/internet/deputado/bandep/160666.jpg";"masculino";912;"3215-5912";"dep.felixmendoncajunior@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";" 74856,146829,191945,192120, 73447";"160666,178835, 76287,178874, 74467"
177;"0,216042454767333";"0,0816402648229378";"Fernando Coelho Filho";"psb";"PE";141431;"Titular";158;5830678;"FERNANDO COELHO FILHO";"http://www.camara.gov.br/internet/deputado/bandep/141431.jpg";"masculino";662;"3215-5662";"dep.fernandocoelhofilho@camara.gov.br";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";"192120, 74103,191923,191945, 74856";"141431,160517,178917,141384,178898"
178;"0,252665763581629";"0,00585447902287534";"Fernando Francischini";"solidaried";"PR";160646;"Titular";450;5830383;"FERNANDO FRANCISCHINI";"http://www.camara.gov.br/internet/deputado/bandep/160646.jpg";"masculino";265;"3215-5265";"dep.fernandofrancischini@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"outros";"não participam";" 74041,178986,160610,141335,178890";"160646, 80920, 74570,178914,178856"
179;"-0,0811729793264958";"-0,309192958839156";"Fernando Jordão";"pmdb";"RJ";163831;"Titular";310;5830642;"FERNANDO JORDÃO";"http://www.camara.gov.br/internet/deputado/bandep/163831.jpg";"masculino";626;"3215-5626";"dep.fernandojordao@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"pmdb";"não participam";" 73447,190149,141445,191684, 74103";"163831,178983,124411,181315,178993"
180;"-0,600661356165308";"0,292311301213892";"Fernando Marroni";"pt";"RS";73481;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"pt";"não participam";" 73447,141445, 74103,191923,191945";" 73481,141560,178974,178973,178873"
181;"-0,175084347629377";"-0,359433660551687";"Fernando Monteiro";"pp";"PE";92699;"Suplente";529;5830812;"FERNANDO MONTEIRO";"http://www.camara.gov.br/internet/deputado/bandep/92699.jpg";"masculino";282;"3215-5282";"dep.fernandomonteiro@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";"160672, 74784, 80920, 73805, 74171";" 92699,141529,171623,178952, 93083"
182;"-0,265275168184779";"-0,0864890746138174";"Fernando Torres";"psd";"BA";160676;"Suplente";523;5830806;"FERNANDO TORRES";"http://www.camara.gov.br/internet/deputado/bandep/160676.jpg";"masculino";642;"3215-5642";"dep.fernandotorres@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"outros";"não participam";"178938, 73434, 74388,180545,178990";"160676,151965, 73568, 74378, 74574"
183;"-0,162904366530181";"0,229394683035046";"Flávia Morais";"pdt";"GO";160598;"Titular";422;5830778;"FLÁVIA MORAIS";"http://www.camara.gov.br/internet/deputado/bandep/160598.jpg";"feminino";738;"3215-5738";"dep.flaviamorais@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";" 73447, 74856, 74103,191923,191945";"160598,133439,178835, 74467,178874"
184;"-0,105094747295036";"-0,287970909395746";"Flaviano Melo";"pmdb";"AC";141434;"Titular";54;5830742;"FLAVIANO MELO";"http://www.camara.gov.br/internet/deputado/bandep/141434.jpg";"masculino";224;"3215-5224";"dep.flavianomelo@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"pmdb";"não participam";" 73805,160672, 74171,190149,178849";"141434,178993,141483,178983,160515"
185;"0,503185989262175";"0,425935487476786";"Flavinho";"psb";"SP";178978;"Titular";357;5830493;"FLAVINHO";"http://www.camara.gov.br/internet/deputado/bandep/178978.jpg";"masculino";379;"3215-5379";"dep.flavinho@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";" 74103, 73447,192120,191923,141445";"178978,160607,164360, 73655,178964"
186;"-0,0679285835378209";"-0,189272942838817";"Francisco Chapadinha";"psd";"PA";178907;"Titular";28;5830337;"FRANCISCO CHAPADINHA";"http://www.camara.gov.br/internet/deputado/bandep/178907.jpg";"masculino";385;"3215-5385";"dep.franciscochapadinha@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"outros";"não participam";" 74103, 73447,191945,146829,180545";"178907,178908,178980,178910,178930"
187;"-0,0993396723254931";"-0,210982959866024";"Francisco Floriano";"pr";"RJ";160677;"Titular";297;5830707;"FRANCISCO FLORIANO";"http://www.camara.gov.br/internet/deputado/bandep/160677.jpg";"masculino";719;"3215-5719";"dep.franciscofloriano@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;"outros";"não participam";"191923, 74103,192120, 73926, 73447";"160677,178940,141536,178913,141529"
188;"-0,481462198690321";"0,185336740296836";"Gabriel Guimarães";"pt";"MG";129037;"Titular";244;5830611;"GABRIEL GUIMARÃES";"http://www.camara.gov.br/internet/deputado/bandep/129037.jpg";"masculino";821;"3215-5821";"dep.gabrielguimaraes@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"pt";"não participam";" 74847, 92346,160570,178877, 74457";"129037,159237,141398,141335,178902"
189;"0,245209652065994";"-0,0958532336067973";"Genecias Noronha";"solidaried";"CE";160669;"Titular";99;5830384;"GENECIAS NORONHA";"http://www.camara.gov.br/internet/deputado/bandep/160669.jpg";"masculino";244;"3215-5244";"dep.geneciasnoronha@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"outros";"não participam";" 74041,178873,178987,160511,178890";"160669,151208,160532,141558,141518"
190;"0,665294692039315";"0,126353838482814";"Geovania de Sá";"psdb";"SC";178966;"Titular";482;5830539;"GEOVANIA DE SÁ";"http://www.camara.gov.br/internet/deputado/bandep/178966.jpg";"feminino";606;"3215-5606";"dep.geovaniadesa@camara.gov.br";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"psdb";"não participam";" 73447,141445, 74103,146829, 74688";"178966,178847,178988,178915, 74352"
