tipo,num_pro,ano,id_votacao,resumo,data,hora,objetivo,sessao,partido,orientacao_partido
PEC,171,1993,2,Rejeitado o Requerimento. Sim: 159; não: 304; abstenção: 2; total: 465.,1/7/2015,19:26,REQUERIMENTO DE RETIRADA DE PAUTA,5589,PV,sim
PEC,171,1993,2,Rejeitado o Requerimento. Sim: 159; não: 304; abstenção: 2; total: 465.,1/7/2015,19:26,REQUERIMENTO DE RETIRADA DE PAUTA,5589,Repr.PSOL,sim
PEC,171,1993,2,Rejeitado o Requerimento. Sim: 159; não: 304; abstenção: 2; total: 465.,1/7/2015,19:26,REQUERIMENTO DE RETIRADA DE PAUTA,5589,Minoria,liberado
PEC,171,1993,2,Rejeitado o Requerimento. Sim: 159; não: 304; abstenção: 2; total: 465.,1/7/2015,19:26,REQUERIMENTO DE RETIRADA DE PAUTA,5589,GOV.,sim
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PmdbPpPtbPscPhsPen,sim
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PT,não
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PSDB,sim
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PSD,sim
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PR,sim
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PSB,não
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,DEM,sim
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PDT,não
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,Solidaried,sim
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PCdoB,não
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PROS,não
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PPS,não
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,PV,não
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,Repr.PSOL,não
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,Minoria,liberado
PEC,171,1993,3,Aprovado o destaque de preferência. Sim: 323; não: 155; abstenção: 1; total: 475.,1/7/2015,21:08,REQ. DE PREFERÊNCIA PARA A EMENDA AGLUTINATIVA Nº 16,5589,GOV.,não
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PmdbPpPtbPscPhsPen,sim
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PT,não
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PSDB,sim
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PSD,sim
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PR,sim
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PSB,não
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,DEM,sim
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PDT,não
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Solidaried,sim
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PCdoB,não
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PROS,não
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PPS,não
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PV,não
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Repr.PSOL,obstrução
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Minoria,liberado
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,GOV.,não
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PmdbPpPtbPscPhsPen,não
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PT,sim
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PSDB,não
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PSD,não
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PR,não
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PSB,sim
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,DEM,não
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PDT,sim
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,Solidaried,não
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PCdoB,sim
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PROS,sim
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PPS,sim
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,PV,sim
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,Repr.PSOL,sim
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,Minoria,liberado
PEC,171,1993,5,Rejeitado o Requerimento. Sim: 156; não: 299; total: 455.,1/7/2015,21:58,REQUERIMENTO DE RETIRADA DE PAUTA,5590,GOV.,sim
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PmdbPpPtbPscPhsPen,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PT,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PSDB,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PSD,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PR,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PSB,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,DEM,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PDT,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,Solidaried,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PCdoB,sim
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PROS,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PPS,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,PV,liberado
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,Repr.PSOL,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,Minoria,não
PEC,182,2007,1,Rejeitada a Emenda Aglutinativa nº 4. Sim: 21; não: 402; abstenção: 2; total: 425.,26/5/2015,18:19,EMENDA AGLUTINATIVA Nº 4,5544,GOV.,liberado
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PmdbPpPtbPscPhsPen,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PT,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PSDB,sim
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PSD,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PR,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PSB,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,DEM,liberado
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PDT,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,Solidaried,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PCdoB,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PROS,liberado
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PPS,sim
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,PV,sim
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,Repr.PSOL,não
PEC,182,2007,2,Rejeitada a Emenda Aglutinativa nº 2. Sim: 99; não: 369; abstenção: 2; total: 470.,26/5/2015,19:21,EMENDA AGLUTINATIVA Nº 2,5544,Minoria,liberado
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PmdbPpPtbPscPhsPen,sim
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PT,não
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PSDB,liberado
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PSD,liberado
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PR,não
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PSB,não
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,DEM,sim
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PDT,não
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,Solidaried,sim
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PCdoB,sim
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PROS,liberado
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PPS,não
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PV,não
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,Repr.PSOL,não
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,Minoria,liberado
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,GOV.,liberado
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PmdbPpPtbPscPhsPen,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PT,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PSDB,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PSD,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PR,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PSB,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,DEM,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PDT,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,Solidaried,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PCdoB,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PROS,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PPS,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,PV,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,Repr.PSOL,não
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,Minoria,sim
PEC,182,2007,4,Aprovada. em segundo turno. a Proposta de Emenda à Constituição nº 182 de 2007. ressalvados os destaques. Sim: 420; não: 30; abstenção: 1; total: 451.,7/7/2015,21:06,PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,5596,GOV.,liberado
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PmdbPpPtbPscPhsPen,sim
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PT,não
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PSDB,sim
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PSD,sim
